
   34.0000   245.8928   206.3157   -85.5643     0.1882 45074.6453   -88.5276 45352.9459
   35.0000   245.8922   206.3158   -85.8638     0.1882    52.9432   -93.2171   326.2586
   36.0000   245.8913   206.3160   -86.2772     0.1882   151.9557   -99.0159   419.0582
   37.0000   245.8906   206.3161   -80.3987     0.1882    34.3712   -95.0172   311.3502
   38.0000   245.8899   206.3163   -87.2002     0.1883   909.2373  -102.8476  1171.5840
   39.0000   245.8899   206.3165   -81.5459     0.1883 96480.0053   -84.0394 96766.8117
   40.0000   245.8895   206.3167   -79.1965     0.1883   138.3089   -99.2089   412.2979
   41.0000   245.8898   206.3168   -84.1404     0.1882  9608.4791   -82.5535  9894.1784
   42.0000   245.8894   206.3171   -77.7938     0.1882    41.5495   -93.9407   322.2098
   43.0000   245.8892   206.3175   -83.0600     0.1882   442.4595  -101.6392   710.1551
   44.0000   245.8890   206.3177   -85.5669     0.1882    34.5381   -95.3841   305.9821
   45.0000   245.8892   206.3178   -79.7162     0.1882  3743.4851  -101.9670  4014.1972
   46.0000   245.8889   206.3179   -86.9217     0.1882    33.9381   -95.3735   304.0379
   47.0000   245.8883   206.3181   -84.7577     0.1882    42.6361   -93.9153   316.3577
   48.0000   245.8878   206.3183   -86.0508     0.1882    42.6862   -93.9920   315.0377
   49.0000   245.8875   206.3186   -78.8870     0.1881    37.5459   -96.1845   314.8686
   50.0000   245.8870   206.3187   -79.1701     0.1882    42.8082   -96.6053   319.4267
   51.0000   245.8862   206.3191   -83.4283     0.1882    55.0010   -97.2582   326.7081
   52.0000   245.8862   206.3193   -84.9373     0.1881    53.0258   -93.2345   327.2476
   53.0000   245.8858   206.3196   -84.5426     0.1882  9644.0927   -82.5556  9929.3860
   54.0000   245.8867   206.3199   -86.4184     0.1882  1779.0792  -103.5567  2041.4989
   55.0000   245.8858   206.3201   -79.7477     0.1881    42.7243   -94.0345   321.3361
   56.0000   245.8861   206.3203   -87.5851     0.1882   251.5726  -100.3746   516.0074
   57.0000   245.8871   206.3205   -85.6874     0.1882 42652.0069   -88.4909 42930.2201
   58.0000   245.8872   206.3208   -85.5353     0.1882 45254.5350   -88.5459 45532.8488
   59.0000   245.8865   206.3210   -85.3997     0.1882   104.8250   -90.9086   380.9125
   60.0000   245.8857   206.3211   -87.8299     0.1882   133.0554   -98.9794   398.6411
   61.0000   245.8855   206.3214   -83.0728     0.1882 35148.6382   -81.4870 35436.4693
   62.0000   245.8863   206.3218   -86.3368     0.1881    37.7420   -96.2076   307.5938
   63.0000   245.8869   206.3220   -84.6466     0.1881  3671.9339  -102.0081  3937.6767
   64.0000   245.8866   206.3223   -81.1979     0.1881  9666.2824   -82.5539  9954.9261
   65.0000   245.8863   206.3225   -86.2736     0.1881   142.1626   -98.8453   409.4406
   66.0000   245.8869   206.3228   -79.2359     0.1881   128.9353   -99.0499   403.0473
   67.0000   245.8868   206.3232   -84.9957     0.1881    50.9535   -93.2254   325.1304
   68.0000   245.8864   206.3235   -77.0384     0.1881 42970.0543   -88.2434 43257.1692
   69.0000   245.8868   206.3238   -85.6300     0.1881   929.0838  -102.7267  1193.1258
   70.0000   245.8882   206.3242   -85.5437     0.1881 41992.5991   -81.2845 42278.1734
   71.0000   245.8884   206.3246   -82.6788     0.1881    33.8031   -95.4175   308.1079
   72.0000   245.8884   206.3247   -85.7812     0.1882    53.0523   -93.2399   326.4324
   73.0000   245.8882   206.3251   -83.2602     0.1882    73.1470   -92.2494   350.0389
   74.0000   245.8887   206.3256   -83.0534     0.1882   440.2429   -87.4049   722.1871
   75.0000   245.8873   206.3263   -86.6466     0.1881    34.1279   -95.3219   304.5611
   76.0000   245.8865   206.3267   -83.1409     0.1881   113.5907   -90.9220   391.9292
   77.0000   245.8873   206.3270   -81.3573     0.1881 94626.0123   -81.6126 94915.4502
   78.0000   245.8875   206.3275   -78.4040     0.1881    34.1342   -95.4914   312.6420
   79.0000   245.8868   206.3279   -87.5234     0.1881    86.3441   -98.1547   353.0689
   80.0000   245.8862   206.3283   -85.1751     0.1881   438.8154   -87.3759   718.6670
   81.0000   245.8861   206.3284   -85.2473     0.1881   184.9614   -89.3465   462.7704
   82.0000   245.8863   206.3289   -79.1763     0.1882 13691.5342   -93.4799 13971.2812
   83.0000   245.8861   206.3293   -83.3285     0.1881    69.0878   -92.2329   345.9299
   84.0000   245.8863   206.3298   -86.1800     0.1881   151.3098   -99.0401   418.4939
   85.0000   245.8861   206.3302   -79.1452     0.1882   186.0841   -89.3860   469.9574
   86.0000   245.8862   206.3306   -85.2369     0.1882    79.5606   -98.0625   348.6662
   87.0000   245.8864   206.3309   -81.6515     0.1882  3687.3493  -102.0209  3956.0823
   88.0000   245.8877   206.3313   -86.2975     0.1882  1770.2573  -103.5499  2032.8170
   89.0000   245.8885   206.3316   -85.9952     0.1882   266.1654  -100.2703   532.3082
   90.0000   245.8879   206.3321   -80.5389     0.1882   908.9478  -102.8897  1177.9273
   91.0000   245.8884   206.3326   -85.0954     0.1882   137.2613   -99.2472   405.3278
   92.0000   245.8881   206.3330   -79.1414     0.1882   113.7071   -90.9199   396.0551
   93.0000   245.8873   206.3333   -85.8580     0.1882    34.2284   -95.5001   305.2791
   94.0000   245.8881   206.3337   -79.3569     0.1882 45648.3855   -88.3335 45933.1078
   95.0000   245.8895   206.3343   -86.7931     0.1882   488.2528  -101.7219   752.1498
   96.0000   245.8901   206.3348   -81.1190     0.1882 87162.3094   -84.1084 87449.5006
   97.0000   245.8907   206.3351   -76.9071     0.1882 35392.9635   -81.4534 35687.0124
   98.0000   245.8917   206.3354   -85.8455     0.1882  5265.6452   -98.6526  5533.5629

